294.900000000	-Inf
294.900000000	Inf
294.900000000	Inf
294.900000000	Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.900000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	-Inf
294.800000000	0.396629500
294.800000000	0.396617500
294.800000000	0.396673000
294.800000000	0.396588500
294.800000000	0.396651000
294.800000000	0.396695500
294.800000000	0.396705500
294.800000000	0.396723000
294.800000000	0.396755000
294.800000000	0.396394000
294.900000000	0.396692000
294.900000000	0.396901000
294.800000000	0.395352500
294.700000000	0.396469000
294.600000000	0.396391000
294.300000000	0.396239500
294.100000000	0.396218500
293.800000000	0.396216500
293.300000000	0.396252000
293.000000000	0.396411000
292.400000000	0.396440500
292.000000000	0.396487000
291.600000000	0.396381000
291.000000000	0.396405000
290.500000000	0.396512000
290.000000000	0.396514000
289.300000000	0.396530000
288.800000000	0.396571000
288.300000000	0.396539000
287.600000000	0.396566000
287.100000000	0.396630500
286.500000000	0.396621500
285.900000000	0.396648000
285.300000000	0.396295000
284.800000000	0.396583500
284.100000000	0.396505000
283.500000000	0.396453500
283.000000000	0.396374500
282.300000000	0.396678500
281.800000000	0.396505000
281.100000000	0.396602500
280.500000000	0.396707000
280.000000000	0.396699500
279.300000000	0.396104500
278.700000000	0.396400000
278.100000000	0.396124000
277.400000000	0.396065000
276.900000000	0.396472000
276.300000000	0.396269500
275.800000000	0.396281500
275.100000000	0.396148000
274.500000000	0.396101000
273.900000000	0.396236500
273.200000000	0.396191500
272.700000000	0.396215000
272.100000000	0.395984500
271.400000000	0.395787000
270.900000000	0.395518000
270.300000000	0.394475500
269.600000000	0.395797500
269.200000000	0.395782000
268.800000000	0.395556000
268.300000000	0.395311000
267.700000000	0.395729500
267.100000000	0.394685000
266.400000000	0.395248000
265.900000000	0.395378500
265.400000000	0.395125000
264.700000000	0.394914000
264.100000000	0.394931000
263.600000000	0.394873000
262.900000000	0.394810000
262.300000000	0.394708500
261.800000000	0.394600000
261.100000000	0.394437000
260.600000000	0.394308000
260.100000000	0.394285000
259.400000000	0.394203000
258.900000000	0.394134000
258.300000000	0.394037000
257.600000000	0.393964500
257.100000000	0.393883500
256.600000000	0.393712000
255.900000000	0.393605500
255.400000000	0.393495500
254.800000000	0.393471500
254.200000000	0.393369000
253.600000000	0.393273500
253.100000000	0.393163500
252.400000000	0.393014000
251.900000000	0.392947000
251.400000000	0.392797000
250.700000000	0.392715000
250.200000000	0.392633500
249.700000000	0.392523500
249.200000000	0.392347500
248.500000000	0.392244000
248.000000000	0.392153000
247.500000000	0.392059500
246.800000000	0.391967000
246.300000000	0.391763000
245.800000000	0.391701000
245.100000000	0.391587500
244.500000000	0.391493000
244.000000000	0.391374500
243.400000000	0.391285500
242.900000000	0.391145000
242.200000000	0.391018000
241.700000000	0.390903000
241.200000000	0.390873000
240.600000000	0.390702000
240.000000000	0.390667500
239.500000000	0.390552000
238.900000000	0.390399000
238.400000000	0.390258000
237.900000000	0.390234000
237.200000000	0.389952500
236.700000000	0.389970500
236.200000000	0.389882000
235.600000000	0.389749500
235.100000000	0.389688500
234.500000000	0.389496000
233.900000000	0.389473500
233.400000000	0.389361000
232.900000000	0.389223500
232.200000000	0.389103500
231.700000000	0.389134500
231.200000000	0.388997000
230.600000000	0.388955000
230.100000000	0.388901000
229.600000000	0.388780500
229.000000000	0.388718500
228.400000000	0.388653500
227.900000000	0.388546500
227.300000000	0.388404000
226.700000000	0.388321000
226.200000000	0.388238000
225.600000000	0.388164500
225.000000000	0.388085000
224.500000000	0.388013500
223.900000000	0.387933000
223.400000000	0.387785500
222.800000000	0.387759500
222.200000000	0.387694000
221.600000000	0.387640000
221.100000000	0.387574500
220.800000000	0.387498000
220.400000000	0.387369000
219.900000000	0.387382500
219.400000000	0.387269500
218.800000000	0.387192500
218.300000000	0.387122500
217.700000000	0.387026500
217.000000000	0.387006000
216.600000000	0.386964500
216.100000000	0.386845500
215.400000000	0.386896000
214.900000000	0.386834500
214.400000000	0.386782500
213.700000000	0.386764500
213.200000000	0.386654000
212.700000000	0.386604500
212.000000000	0.386600000
211.500000000	0.386652000
210.900000000	0.386573000
210.300000000	0.386626000
209.800000000	0.386536500
209.300000000	0.386496500
208.700000000	0.386033000
208.200000000	0.386433500
207.600000000	0.386488500
207.000000000	0.386450500
206.500000000	0.386445500
205.900000000	0.386389000
205.300000000	0.386416000
204.800000000	0.386422500
204.300000000	0.386420000
203.600000000	0.386393500
203.100000000	0.386404000
202.600000000	0.386398000
202.000000000	0.386399000
201.500000000	0.386438000
201.000000000	0.386440000
200.400000000	0.386465000
199.820000000	0.386574500
199.310000000	0.386615000
198.780000000	0.386572000
198.280000000	0.386687000
197.760000000	0.386776000
197.030000000	0.386786000
196.510000000	0.387183500
196.000000000	0.387239000
195.400000000	0.387332000
194.920000000	0.387846500
194.400000000	0.387463000
193.730000000	0.387514500
193.280000000	0.387575500
192.780000000	0.387631500
192.080000000	0.387787000
191.540000000	0.387988500
191.010000000	0.387933000
190.430000000	0.388072500
189.770000000	0.388177000
189.320000000	0.388304500
188.780000000	0.388435000
188.120000000	0.388570000
187.620000000	0.388649500
187.070000000	0.388767500
186.430000000	0.388980000
185.970000000	0.389148500
185.440000000	0.389476500
184.790000000	0.389516000
184.270000000	0.389626500
